pair_id,group_id,pos_recipe_id,neg_recipe_id,perturb_type,split
284,599,599,perturbed_62a05b0ea9ac11b1216816f5c146ca5a,balance_change_amount,valid
285,599,599,perturbed_a096d715dfbb63ccf5643b16b2799b92,balance_remove_key_ingredient,valid
286,599,599,perturbed_ee5f207f7fc0a676d3e92e037e364b01,synergy_insert_different_type,valid
287,599,599,perturbed_ee5f207f7fc0a676d3e92e037e364b01,synergy_insert_different_type,valid
288,599,599,perturbed_a841e80b23e5de840bb1e17077d72e6a,synergy_replace_with_different_type,valid
289,599,599,perturbed_6f54ac1d2d1c3de38f1e1963f99d2262,balance_minor_amount_adjustment_hard,valid
290,599,599,perturbed_5db20d96e56f848c64988ac1d37545ed,synergy_similar_ingredient_replacement_hard,valid
291,659,659,perturbed_20526c3ed744e3d116ba121b6e6ada0f,synergy_replace_with_different_anchor,train
292,659,659,perturbed_882bb7232b45357064297e0875c02811,balance_change_amount,train
293,659,659,perturbed_0d284bec4e8c54cae5cf22606866665a,synergy_insert_different_type,train
294,659,659,perturbed_096bddd08a5fce7410c92e0c6358a279,conflict_acid_sweetener_ratio_break,train
295,659,659,perturbed_77f36c8f1daccf013d9da35bbbe7c4f0,synergy_replace_with_different_type,train
296,659,659,perturbed_0d284bec4e8c54cae5cf22606866665a,synergy_insert_different_type,train
297,659,659,perturbed_096bddd08a5fce7410c92e0c6358a279,conflict_acid_sweetener_ratio_break,train
298,659,659,perturbed_ef53454ae1e45395d9d0c0ed1d713a17,balance_minor_amount_adjustment_hard,train
299,659,659,perturbed_e52537ba62b2c6c92e353b85dbbe8f20,synergy_similar_ingredient_replacement_hard,train
300,248,248,perturbed_40b0845e2635437de6cb40ba5de03acb,synergy_replace_with_different_type,valid
301,248,248,perturbed_7de5ca1eba6746d4b98c892ec0b98a00,synergy_insert_different_type,valid
302,248,248,perturbed_e61d2972057fecdc53b7a5cdbf568dfe,synergy_replace_with_different_anchor,valid
303,248,248,perturbed_6470192c6334a548c18c935f57e57368,balance_change_role,valid
304,248,248,perturbed_6470192c6334a548c18c935f57e57368,balance_change_role,valid
305,248,248,perturbed_e61d2972057fecdc53b7a5cdbf568dfe,synergy_replace_with_different_anchor,valid
306,248,248,perturbed_e61d2972057fecdc53b7a5cdbf568dfe,synergy_replace_with_different_anchor,valid
307,248,248,perturbed_6470192c6334a548c18c935f57e57368,balance_change_role,valid
308,248,248,perturbed_40b0845e2635437de6cb40ba5de03acb,synergy_replace_with_different_type,valid
309,248,248,perturbed_f7faf7ffb45d87163c85251542e1340c,balance_remove_key_ingredient,valid
310,248,248,perturbed_6470192c6334a548c18c935f57e57368,balance_change_role,valid
311,248,248,perturbed_40b0845e2635437de6cb40ba5de03acb,synergy_replace_with_different_type,valid
312,248,248,perturbed_2901019588e4b00d7cbeb12a2844aa94,balance_minor_amount_adjustment_hard,valid
313,248,248,perturbed_918e4c2b2f45f579b357c8c84da44081,synergy_similar_ingredient_replacement_hard,valid
314,407,407,perturbed_d524465508f703049c56f9ee45e49aca,conflict_acid_sweetener_ratio_break,train
315,407,407,perturbed_9b1be1ab843e529eaa03432784e36412,synergy_replace_with_different_type,train
316,407,407,perturbed_06829ce0af911764243ac741bc679163,balance_remove_key_ingredient,train
317,407,407,perturbed_815e01764d9674945b3677f8006752fe,synergy_replace_with_different_anchor,train
318,407,407,perturbed_0a09a304f023ece96a0952342fad019b,balance_change_role,train
319,407,407,perturbed_bdba9f65ecfc4f1d68269a61d23ce54a,synergy_insert_different_type,train
320,407,407,perturbed_06829ce0af911764243ac741bc679163,balance_remove_key_ingredient,train
321,407,407,perturbed_06829ce0af911764243ac741bc679163,balance_remove_key_ingredient,train
322,407,407,perturbed_815e01764d9674945b3677f8006752fe,synergy_replace_with_different_anchor,train
323,407,407,perturbed_bdba9f65ecfc4f1d68269a61d23ce54a,synergy_insert_different_type,train
324,407,407,perturbed_0a09a304f023ece96a0952342fad019b,balance_change_role,train
325,407,407,perturbed_9b1be1ab843e529eaa03432784e36412,synergy_replace_with_different_type,train
326,407,407,perturbed_deb10febb748dd2a688fcf6f37c638da,balance_minor_amount_adjustment_hard,train
327,407,407,perturbed_1fff44bc677461fd5f8af41f69d779f0,synergy_similar_ingredient_replacement_hard,train
328,416,416,perturbed_0ac26d71657779b82558c1716b328d8d,balance_change_role,train
329,416,416,perturbed_63b5569aec58e69f1c063b7fc353709c,balance_remove_key_ingredient,train
330,416,416,perturbed_71e1e8c0a5f747728812afe953777487,balance_minor_amount_adjustment_hard,train
331,416,416,perturbed_a557048ef95102ee36344f87d86360fb,synergy_similar_ingredient_replacement_hard,train
332,707,707,perturbed_76b93508940cdc2fab68b499a980c809,balance_change_amount,train
333,707,707,perturbed_1f0420a19afbb978b5bb9a13b34ba8bd,conflict_add_extra_base_spirit,train
334,707,707,perturbed_a0ceb7d706897c93670cc86bbdd39318,synergy_replace_with_different_type,train
335,707,707,perturbed_2be6031d9ba6f4508ce380a35c981439,balance_change_role,train
336,707,707,perturbed_ff7f99e6791058e944564fc9040fa635,synergy_replace_with_different_anchor,train
337,707,707,perturbed_76b93508940cdc2fab68b499a980c809,balance_change_amount,train
338,707,707,perturbed_ff7f99e6791058e944564fc9040fa635,synergy_replace_with_different_anchor,train
339,707,707,perturbed_a0ceb7d706897c93670cc86bbdd39318,synergy_replace_with_different_type,train
340,707,707,perturbed_76b93508940cdc2fab68b499a980c809,balance_change_amount,train
341,707,707,perturbed_2be6031d9ba6f4508ce380a35c981439,balance_change_role,train
342,707,707,perturbed_c8468f527b1bed2884806e0e7673fcd2,balance_minor_amount_adjustment_hard,train
343,707,707,perturbed_31fd6916b805057daaa814677137ea8c,synergy_similar_ingredient_replacement_hard,train
344,198,198,perturbed_f675d432650271629ed3706757872945,balance_change_role,valid
345,198,198,perturbed_02d5de390eed99d67413208ab23d8fbc,conflict_create_incompatible_type_pair,valid
346,198,198,perturbed_f675d432650271629ed3706757872945,balance_change_role,valid
347,198,198,perturbed_afc2d18d9be16a7e514b6caf3e6e54c6,conflict_add_extra_base_spirit,valid
348,198,198,perturbed_a21d54ebf5bdb7129eeae754f4a0e055,conflict_acid_sweetener_ratio_break,valid
349,198,198,perturbed_fbcf43251f1120fddbc53edbfdd68513,synergy_replace_with_different_anchor,valid
350,198,198,perturbed_89e2040acf86a57dc41beee5b4cb5689,balance_remove_key_ingredient,valid
351,198,198,perturbed_89e2040acf86a57dc41beee5b4cb5689,balance_remove_key_ingredient,valid
352,198,198,perturbed_d13e0f0393c28d9cc21b2c61727545ec,balance_minor_amount_adjustment_hard,valid
353,198,198,perturbed_ca0aba1128c61488973656bec25d8838,synergy_similar_ingredient_replacement_hard,valid
354,215,215,perturbed_58f03e23dcc7c37c5ce266038d25db77,synergy_insert_different_type,train
355,215,215,perturbed_b5c0e4766eed29e7093d42b407c79079,synergy_replace_with_different_anchor,train
356,215,215,perturbed_d89af8157d3e115e9fc1ddc51c508142,balance_minor_amount_adjustment_hard,train
357,215,215,perturbed_4d47c47abb0fc11c6422a4104a196e60,synergy_similar_ingredient_replacement_hard,train
358,38,38,perturbed_5b5afa7babfcdb9ead48934504aae569,conflict_acid_sweetener_ratio_break,valid
359,38,38,perturbed_6a9da2bcac0ca39dfb9df28bf14b41a1,synergy_insert_different_type,valid
360,38,38,perturbed_581f86bdd56f9d4a6f31bd952df36114,balance_remove_key_ingredient,valid
361,38,38,perturbed_413b57ab710aba565ca07edefea59283,synergy_replace_with_different_anchor,valid
362,38,38,perturbed_b21182f33873a26732960a9d398f0b52,synergy_replace_with_different_type,valid
363,38,38,perturbed_413b57ab710aba565ca07edefea59283,synergy_replace_with_different_anchor,valid
364,38,38,perturbed_6a9da2bcac0ca39dfb9df28bf14b41a1,synergy_insert_different_type,valid
365,38,38,perturbed_413b57ab710aba565ca07edefea59283,synergy_replace_with_different_anchor,valid
366,38,38,perturbed_5b5afa7babfcdb9ead48934504aae569,conflict_acid_sweetener_ratio_break,valid
367,38,38,perturbed_69586b92d49072f5435c212dc26a7999,balance_minor_amount_adjustment_hard,valid
368,38,38,perturbed_9db3aeb18d30d027283e9fc974e16021,synergy_similar_ingredient_replacement_hard,valid
369,651,651,perturbed_4a96ac950ad767323e3b5861c55698ea,conflict_create_incompatible_type_pair,train
370,651,651,perturbed_a7f188e98b9ce4a5a9702d30ed2f3925,synergy_replace_with_different_anchor,train
371,651,651,perturbed_ad52f52d0292984346db53f6a67ad198,synergy_insert_different_type,train
372,651,651,perturbed_c5c20bf074729df17b5f814b4e53ccbe,synergy_replace_with_different_type,train
373,651,651,perturbed_619839990f8617c49e5facfad924bfa2,balance_minor_amount_adjustment_hard,train
374,651,651,perturbed_1aaabb289866c5fafcf9266ee0173687,synergy_similar_ingredient_replacement_hard,train
375,211,211,perturbed_820e2974272ab2d842f8d8fb18d150d5,balance_remove_key_ingredient,train
376,211,211,perturbed_efe2a1601827c04d4d0345515c773fa0,conflict_acid_sweetener_ratio_break,train
377,211,211,perturbed_c3b058c1bba86f5118fe6e17a5513276,balance_minor_amount_adjustment_hard,train
378,211,211,perturbed_5b9bc6084476f5f08c48238cd75df4ca,synergy_similar_ingredient_replacement_hard,train
379,28,28,perturbed_b5fe7b66c068ff36d3f4f7a4620ff3dd,conflict_add_extra_base_spirit,train
380,28,28,perturbed_eb3d0e3d10dd02f188b1550f4704f36d,conflict_acid_sweetener_ratio_break,train
381,28,28,perturbed_beba80781af3ae340c33d6bd12a084e1,synergy_insert_different_type,train
382,28,28,perturbed_beba80781af3ae340c33d6bd12a084e1,synergy_insert_different_type,train
383,28,28,perturbed_3c8b84236f556f5ec9e32100201f0f52,balance_remove_key_ingredient,train
384,28,28,perturbed_beba80781af3ae340c33d6bd12a084e1,synergy_insert_different_type,train
385,28,28,perturbed_57cdfe85aa34eed0153185e6b763d434,balance_change_role,train
386,28,28,perturbed_b5fe7b66c068ff36d3f4f7a4620ff3dd,conflict_add_extra_base_spirit,train
387,28,28,perturbed_255102ce8c9dd00ec6375954f5c24f9a,balance_minor_amount_adjustment_hard,train
388,28,28,perturbed_d459822280ec13028d5e013dd29b2e21,synergy_similar_ingredient_replacement_hard,train
389,692,692,perturbed_e3c98bc009650b28f3ca45576ceea4ac,synergy_replace_with_different_type,test
390,692,692,perturbed_13ea24bcb2467b624431191f179d3a53,conflict_add_extra_base_spirit,test
391,692,692,perturbed_e3c98bc009650b28f3ca45576ceea4ac,synergy_replace_with_different_type,test
392,692,692,perturbed_025ab2cf3638dc54b3c0734aeb23c248,balance_change_role,test
393,692,692,perturbed_f27fbfc129b340c2ce52ae1ad22a28a9,synergy_replace_with_different_anchor,test
394,692,692,perturbed_bda7284e6df8e861374ca23aa8f0d58c,synergy_insert_different_type,test
395,692,692,perturbed_92b8870c9f33434a3154013a5c5c0e80,balance_remove_key_ingredient,test
396,692,692,perturbed_13ea24bcb2467b624431191f179d3a53,conflict_add_extra_base_spirit,test
397,692,692,perturbed_025ab2cf3638dc54b3c0734aeb23c248,balance_change_role,test
398,692,692,perturbed_025ab2cf3638dc54b3c0734aeb23c248,balance_change_role,test
399,692,692,perturbed_f23cbfad99513b56ff643986a9890237,balance_minor_amount_adjustment_hard,test
400,692,692,perturbed_dd6a906e3c7a9f1caef6acd6adf02574,synergy_similar_ingredient_replacement_hard,test
401,358,358,perturbed_cdd6e9507851388de55b7b5321f4b361,synergy_insert_different_type,train
402,358,358,perturbed_99c11896a169fc40ec6fb6386778eae5,conflict_acid_sweetener_ratio_break,train
403,358,358,perturbed_99c11896a169fc40ec6fb6386778eae5,conflict_acid_sweetener_ratio_break,train
404,358,358,perturbed_e0a7bb422500a2b2620c3cd6274b486f,balance_change_amount,train
405,358,358,perturbed_e47765c2723c0c5c2fffaa78b07115c1,balance_remove_key_ingredient,train
406,358,358,perturbed_e47765c2723c0c5c2fffaa78b07115c1,balance_remove_key_ingredient,train
407,358,358,perturbed_cdd6e9507851388de55b7b5321f4b361,synergy_insert_different_type,train
408,358,358,perturbed_99c11896a169fc40ec6fb6386778eae5,conflict_acid_sweetener_ratio_break,train
409,358,358,perturbed_7c5579ebee37f196050adbe7a2c3be7f,synergy_replace_with_different_type,train
410,358,358,perturbed_97ad3a03c66e8466a859ad4869a20bdb,synergy_replace_with_different_anchor,train
411,358,358,perturbed_e0a7bb422500a2b2620c3cd6274b486f,balance_change_amount,train
412,358,358,perturbed_e47765c2723c0c5c2fffaa78b07115c1,balance_remove_key_ingredient,train
413,358,358,perturbed_99c11896a169fc40ec6fb6386778eae5,conflict_acid_sweetener_ratio_break,train
414,358,358,perturbed_5f9ac58de75cbdebcaf630d2ca85216b,balance_minor_amount_adjustment_hard,train
415,358,358,perturbed_159c9729babc3cd1d226808b53d44ffb,synergy_similar_ingredient_replacement_hard,train
416,563,563,perturbed_2c873eb1bc850e541c8d71fbd3b5f6a5,synergy_insert_different_type,train
417,563,563,perturbed_2c873eb1bc850e541c8d71fbd3b5f6a5,synergy_insert_different_type,train
418,563,563,perturbed_f03a03bac95e67ec87f68d27a7568edc,balance_remove_key_ingredient,train
419,563,563,perturbed_f7467e57df45a84217f0839519c8ae2d,balance_change_amount,train
420,563,563,perturbed_143b1e11971d5060ed95ec68a87446e0,synergy_replace_with_different_type,train
421,563,563,perturbed_f03a03bac95e67ec87f68d27a7568edc,balance_remove_key_ingredient,train
422,563,563,perturbed_2c873eb1bc850e541c8d71fbd3b5f6a5,synergy_insert_different_type,train
423,563,563,perturbed_79ef5d6e8dc2d3f6e9e16fb6acb95af2,balance_minor_amount_adjustment_hard,train
424,563,563,perturbed_9ee72f3f313dee13942189182c559688,synergy_similar_ingredient_replacement_hard,train
425,540,540,perturbed_1b70766dc163266842b1d0207ee885b4,synergy_replace_with_different_anchor,valid
426,540,540,perturbed_03fb5f02a2aa1f0146ba11a30d6e434f,conflict_acid_sweetener_ratio_break,valid
427,540,540,perturbed_1969edf62025b6683e897127490c42df,synergy_replace_with_different_type,valid
428,540,540,perturbed_81747afa7f851550a92cf8521142fb8c,balance_change_role,valid
429,540,540,perturbed_7832753d8cd3b1c5cad1656fd89110cf,conflict_create_incompatible_type_pair,valid
430,540,540,perturbed_b2232492dd147874b1714e7c75c203fe,synergy_insert_different_type,valid
431,540,540,perturbed_1969edf62025b6683e897127490c42df,synergy_replace_with_different_type,valid
432,540,540,perturbed_b2232492dd147874b1714e7c75c203fe,synergy_insert_different_type,valid
433,540,540,perturbed_1969edf62025b6683e897127490c42df,synergy_replace_with_different_type,valid
434,540,540,perturbed_03fb5f02a2aa1f0146ba11a30d6e434f,conflict_acid_sweetener_ratio_break,valid
435,540,540,perturbed_e4d3945b022e20b057b3bb5de3e4a89d,balance_minor_amount_adjustment_hard,valid
436,540,540,perturbed_1f117149d136139dbe03cee35e0c015c,synergy_similar_ingredient_replacement_hard,valid
437,304,304,perturbed_45013587fc790cc3859a0275ccc611f9,synergy_replace_with_different_anchor,valid
438,304,304,perturbed_d13dd1dfff7b8710ae3d2fdd9e81c6a9,balance_change_role,valid
439,304,304,perturbed_0977855a4ebfaceeb79826b6338fda5b,conflict_acid_sweetener_ratio_break,valid
440,304,304,perturbed_45013587fc790cc3859a0275ccc611f9,synergy_replace_with_different_anchor,valid
441,304,304,perturbed_1b8b065ae2345c9bcfe3403d6aaa0ff8,balance_remove_key_ingredient,valid
442,304,304,perturbed_d9d623e2309cedbaea28c2c4598cb971,synergy_insert_different_type,valid
443,304,304,perturbed_45013587fc790cc3859a0275ccc611f9,synergy_replace_with_different_anchor,valid
444,304,304,perturbed_3a9e0379014e482e9afb24cc135851d6,balance_minor_amount_adjustment_hard,valid
445,304,304,perturbed_a729e8c6636dcb7553bd84649322dbe3,synergy_similar_ingredient_replacement_hard,valid
446,639,639,perturbed_19631a0b4a407782ecc327da694fb868,synergy_replace_with_different_anchor,train
447,639,639,perturbed_19631a0b4a407782ecc327da694fb868,synergy_replace_with_different_anchor,train
448,639,639,perturbed_2add71d13b8c850076f78d559b25b681,synergy_insert_different_type,train
449,639,639,perturbed_19631a0b4a407782ecc327da694fb868,synergy_replace_with_different_anchor,train
450,639,639,perturbed_876ac5fb58a910507d9a081988c3e9c2,conflict_add_extra_base_spirit,train
451,639,639,perturbed_5a951f67f6b9227c06a9e380df0d15c3,balance_minor_amount_adjustment_hard,train
452,639,639,perturbed_be5a7084a5e86131c3043720a288ba2a,synergy_similar_ingredient_replacement_hard,train
453,431,431,perturbed_fbba176ddffcd6ac995c711c53e8e164,synergy_replace_with_different_type,test
454,431,431,perturbed_c25b60f60e6f91e10d59fd1eb50c3414,balance_change_role,test
455,431,431,perturbed_006ac7465e069aeae8822b4f4d57c2f9,synergy_insert_different_type,test
456,431,431,perturbed_006ac7465e069aeae8822b4f4d57c2f9,synergy_insert_different_type,test
457,431,431,perturbed_fbba176ddffcd6ac995c711c53e8e164,synergy_replace_with_different_type,test
458,431,431,perturbed_fbba176ddffcd6ac995c711c53e8e164,synergy_replace_with_different_type,test
459,431,431,perturbed_d4dc59927b4de39c5d717e29973dd104,conflict_add_extra_base_spirit,test
460,431,431,perturbed_b8828110f0316aaf3b192004664eb216,balance_minor_amount_adjustment_hard,test
461,431,431,perturbed_d5eabb77aff431a94eb300ba7012bd4f,synergy_similar_ingredient_replacement_hard,test
462,657,657,perturbed_19c463920493dd7c1604cc9b74dff1e0,balance_change_role,test
463,657,657,perturbed_a32f114dfd12868209d3378fe5ac4a79,balance_remove_key_ingredient,test
464,657,657,perturbed_cc147a2f4e7976f7ccc43f3659de8278,synergy_replace_with_different_type,test
465,657,657,perturbed_e2b5367c3166c5d479806205c856dd6a,synergy_replace_with_different_anchor,test
466,657,657,perturbed_a32f114dfd12868209d3378fe5ac4a79,balance_remove_key_ingredient,test
467,657,657,perturbed_e31817ac33f94732e811367542c5a3cc,balance_minor_amount_adjustment_hard,test
468,657,657,perturbed_5284dc2967039b91ac688ce97c62eb05,synergy_similar_ingredient_replacement_hard,test
469,46,46,perturbed_43af1253ef9ef8cdfe75d7a6635ecef2,conflict_add_extra_base_spirit,valid
470,46,46,perturbed_eefbaddb29dcb48cd2211d790b17ff93,synergy_replace_with_different_anchor,valid
471,46,46,perturbed_085083efea6af148829fd12fd2ccab28,synergy_replace_with_different_type,valid
472,46,46,perturbed_65aa512187efe4efe7fcb58d77500b96,balance_change_amount,valid
473,46,46,perturbed_eefbaddb29dcb48cd2211d790b17ff93,synergy_replace_with_different_anchor,valid
474,46,46,perturbed_085083efea6af148829fd12fd2ccab28,synergy_replace_with_different_type,valid
475,46,46,perturbed_65aa512187efe4efe7fcb58d77500b96,balance_change_amount,valid
476,46,46,perturbed_74941f8fb69ede4bb259afd3915beee9,balance_change_role,valid
477,46,46,perturbed_65aa512187efe4efe7fcb58d77500b96,balance_change_amount,valid
478,46,46,perturbed_085083efea6af148829fd12fd2ccab28,synergy_replace_with_different_type,valid
479,46,46,perturbed_43af1253ef9ef8cdfe75d7a6635ecef2,conflict_add_extra_base_spirit,valid
480,46,46,perturbed_eefbaddb29dcb48cd2211d790b17ff93,synergy_replace_with_different_anchor,valid
481,46,46,perturbed_74941f8fb69ede4bb259afd3915beee9,balance_change_role,valid
482,46,46,perturbed_43af1253ef9ef8cdfe75d7a6635ecef2,conflict_add_extra_base_spirit,valid
