recipe_id,i_id,j_id,i_role,j_role,i_amount,j_amount,w_cooccur_raw,c_flavor,c_type,total_conflict
33,158,91,base_spirit,sweetener,1.0,0.75,0.0,0.16368092477478519,0.0,0.16368092477478519
33,158,163,base_spirit,bitters,1.0,3.0,0.0,0.0,0.0,0.0
33,158,100,base_spirit,bitters,1.0,1.0,0.0,0.03665016461206927,0.0,0.03665016461206927
33,159,160,modifier,other,1.0,2.0,0.0,0.0,0.0,0.0
33,159,36,modifier,acid,1.0,0.5,0.0,0.1281744192888376,0.0,0.1281744192888376
33,159,91,modifier,sweetener,1.0,0.75,0.0,0.058236421003411365,0.0,0.058236421003411365
33,159,163,modifier,bitters,1.0,3.0,0.0,0.11633319989322655,0.0,0.11633319989322655
33,159,100,modifier,bitters,1.0,1.0,0.0,0.08297084310253527,0.0,0.08297084310253527
33,160,36,other,acid,2.0,0.5,0.0,0.03416562759605707,0.0,0.03416562759605707
33,160,91,other,sweetener,2.0,0.75,0.0,0.07859388972001824,0.0,0.07859388972001824
33,160,163,other,bitters,2.0,3.0,0.0,0.0,0.0,0.0
33,160,100,other,bitters,2.0,1.0,0.0,0.0,0.0,0.0
33,36,91,acid,sweetener,0.5,0.75,0.0,0.22121652570372968,0.0,0.22121652570372968
33,36,163,acid,bitters,0.5,3.0,0.0,0.026598632371090447,0.0,0.026598632371090447
33,36,100,acid,bitters,0.5,1.0,0.0,0.10000000000000003,0.0,0.10000000000000003
33,91,163,sweetener,bitters,0.75,3.0,0.07227506512082926,0.202252393613277,0.6,0.8022523936132769
33,91,100,sweetener,bitters,0.75,1.0,-1.8980712129652666,0.2275730597114805,0.6,0.8275730597114805
33,163,100,bitters,bitters,3.0,1.0,-0.37455636450115926,0.0,0.0,0.0
34,50,7,base_spirit,acid,2.0,0.75,0.0,0.14347115652166903,0.0,0.14347115652166903
34,50,91,base_spirit,sweetener,2.0,0.75,0.0,0.06285901761795404,0.0,0.06285901761795404
34,7,91,acid,sweetener,0.75,0.75,-1.4782558626484883,0.22121652570372968,0.0,0.22121652570372968
35,168,169,base_spirit,acid,2.0,1.5,0.0,0.11231056256176608,0.0,0.11231056256176608
35,168,170,base_spirit,sweetener,2.0,1.0,0.0,0.0,0.0,0.0
35,168,171,base_spirit,modifier,2.0,0.25,0.0,0.016227766016837952,0.0,0.016227766016837952
35,169,170,acid,sweetener,1.5,1.0,0.0,0.12229531531066429,0.0,0.12229531531066429
35,169,171,acid,modifier,1.5,0.25,0.0,0.21961524227066326,0.0,0.21961524227066326
35,170,171,sweetener,modifier,1.0,0.25,0.0,0.0,0.0,0.0
36,5,173,base_spirit,modifier,0.75,0.75,0.0,0.0,0.0,0.0
36,5,62,base_spirit,bitters,0.75,0.75,0.0,0.03911649915626342,0.0,0.03911649915626342
36,5,7,base_spirit,acid,0.75,0.75,0.0,0.05118845842842462,0.0,0.05118845842842462
36,5,176,base_spirit,other,0.75,0.75,0.0,0.02914029430219167,0.0,0.02914029430219167
36,5,177,base_spirit,sweetener,0.75,0.5,0.0,0.16368092477478519,0.0,0.16368092477478519
36,173,62,modifier,bitters,0.75,0.75,0.0,0.0535533905932738,0.0,0.0535533905932738
36,173,7,modifier,acid,0.75,0.75,0.0,0.12426406871192858,0.0,0.12426406871192858
36,173,176,modifier,other,0.75,0.75,0.0,0.13011626335213133,0.0,0.13011626335213133
36,173,177,modifier,sweetener,0.75,0.5,0.0,0.10620192023179803,0.0,0.10620192023179803
36,62,7,bitters,acid,0.75,0.75,0.0,0.13779751788545658,0.0,0.13779751788545658
36,62,176,bitters,other,0.75,0.75,0.0,0.09581140290126394,0.0,0.09581140290126394
36,62,177,bitters,sweetener,0.75,0.5,0.0,0.20662280511902215,0.6,0.8066228051190221
36,7,176,acid,other,0.75,0.75,0.0,0.10207793606049392,0.0,0.10207793606049392
36,7,177,acid,sweetener,0.75,0.5,0.0,0.22121652570372968,0.0,0.22121652570372968
36,176,177,other,sweetener,0.75,0.5,0.0,0.0,0.0,0.0
37,178,50,base_spirit,modifier,1.0,0.5,0.0,0.07193189340702333,0.0,0.07193189340702333
37,178,180,base_spirit,sweetener,1.0,0.5,0.0,0.18819395052922705,0.0,0.18819395052922705
37,178,57,base_spirit,acid,1.0,0.75,0.0,0.07638632635454051,0.0,0.07638632635454051
37,178,100,base_spirit,bitters,1.0,1.0,0.0,0.04880749227427256,0.0,0.04880749227427256
37,178,183,base_spirit,bitters,1.0,1.0,0.0,0.08944404818493079,0.0,0.08944404818493079
37,50,180,modifier,sweetener,0.5,0.5,0.0,0.0,0.0,0.0
37,50,57,modifier,acid,0.5,0.75,0.0,0.0915780041490244,0.0,0.0915780041490244
37,50,100,modifier,bitters,0.5,1.0,0.0,0.12817441928883766,0.0,0.12817441928883766
37,50,183,modifier,bitters,0.5,1.0,0.0,0.07859388972001824,0.0,0.07859388972001824
37,180,57,sweetener,acid,0.5,0.75,3.132478279333056,0.0,0.0,0.0
37,180,100,sweetener,bitters,0.5,1.0,1.288996869187688,0.0,0.0,0.0
37,180,183,sweetener,bitters,0.5,1.0,4.382222929148684,0.0,0.0,0.0
37,57,100,acid,bitters,0.75,1.0,-2.1108591443697278,0.09581140290126394,0.0,0.09581140290126394
37,57,183,acid,bitters,0.75,1.0,0.982366916185154,9.707094334836544e-05,0.0,9.707094334836544e-05
37,100,183,bitters,bitters,1.0,1.0,-0.8611144942309565,0.0,0.0,0.0
38,12,65,base_spirit,modifier,2.0,2.0,0.0,0.0,0.0,0.0
38,12,119,base_spirit,acid,2.0,1.0,0.0,0.010912635102960533,0.0,0.010912635102960533
38,12,91,base_spirit,sweetener,2.0,1.0,0.0,0.1453463071962463,0.0,0.1453463071962463
38,65,119,modifier,acid,2.0,1.0,0.0,0.0,0.0,0.0
38,65,91,modifier,sweetener,2.0,1.0,-1.0013078950139707,0.2,0.0,0.2
38,119,91,acid,sweetener,1.0,1.0,0.0,0.22121652570372968,0.0,0.22121652570372968
39,168,189,base_spirit,sweetener,2.0,1.5,0.0,0.0,0.0,0.0
39,168,190,base_spirit,acid,2.0,1.0,0.0,0.1143267631552018,0.0,0.1143267631552018
39,168,191,base_spirit,modifier,2.0,0.5,0.0,0.008220700148448834,0.0,0.008220700148448834
39,189,190,sweetener,acid,1.5,1.0,0.0,0.12031734043061648,0.0,0.12031734043061648
39,189,191,sweetener,modifier,1.5,0.5,0.0,0.0,0.0,0.0
39,190,191,acid,modifier,1.0,0.5,0.0,0.22281290471193743,0.0,0.22281290471193743
40,5,193,base_spirit,bitters,1.0,1.0,0.0,0.0,0.0,0.0
40,5,149,base_spirit,modifier,1.0,1.0,0.0,0.0,0.0,0.0
40,193,149,bitters,modifier,1.0,1.0,0.0,0.0,0.0,0.0
41,125,149,base_spirit,modifier,2.0,0.75,0.0,0.0,0.0,0.0
41,125,100,base_spirit,bitters,2.0,3.0,0.0,0.06742346141747674,0.0,0.06742346141747674
41,149,100,modifier,bitters,0.75,3.0,0.0,0.0,0.0,0.0
42,198,199,base_spirit,modifier,1.0,1.0,0.0,0.0,0.0,0.0
42,198,200,base_spirit,sweetener,1.0,1.0,0.0,0.0,0.0,0.0
42,199,200,modifier,sweetener,1.0,1.0,0.0,0.0,0.0,0.0
43,201,202,base_spirit,modifier,2.0,0.75,-0.8731300837319398,0.0,0.0,0.0
43,201,144,base_spirit,modifier,2.0,0.75,0.0,0.0,0.0,0.0
43,201,22,base_spirit,sweetener,2.0,0.25,0.0,0.0,0.0,0.0
43,202,144,modifier,modifier,0.75,0.75,0.0,0.0,0.0,0.0
43,202,22,modifier,sweetener,0.75,0.25,0.0,0.0,0.0,0.0
43,144,22,modifier,sweetener,0.75,0.25,0.0,0.0,0.0,0.0
44,201,206,base_spirit,modifier,1.5,1.5,-1.3021517992479454,0.0,0.0,0.0
44,201,22,base_spirit,sweetener,1.5,0.5,0.0,0.0,0.0,0.0
44,206,22,modifier,sweetener,1.5,0.5,0.0,0.0,0.0,0.0
45,35,22,base_spirit,modifier,2.0,0.25,0.0,0.0,0.0,0.0
45,35,91,base_spirit,sweetener,2.0,0.5,-1.813710833479494,0.08297084310253527,0.0,0.08297084310253527
45,35,100,base_spirit,bitters,2.0,1.0,-0.7200972212086071,0.06742346141747668,0.0,0.06742346141747668
45,35,212,base_spirit,other,2.0,1.0,0.0,0.0,0.0,0.0
45,22,91,modifier,sweetener,0.25,0.5,0.0,0.13204937989385734,0.0,0.13204937989385734
45,22,100,modifier,bitters,0.25,1.0,0.0,0.1143267631552018,0.0,0.1143267631552018
45,22,212,modifier,other,0.25,1.0,0.0,0.0,0.0,0.0
45,91,100,sweetener,bitters,0.5,1.0,-1.8980712129652666,0.2275730597114805,0.6,0.8275730597114805
45,91,212,sweetener,other,0.5,1.0,0.0,0.1864839839775475,0.0,0.1864839839775475
45,100,212,bitters,other,1.0,1.0,0.0,0.0,0.0,0.0
46,213,119,base_spirit,acid,2.0,0.75,0.0,0.13204937989385734,0.0,0.13204937989385734
46,213,121,base_spirit,modifier,2.0,0.5,0.0,0.13779751788545658,0.0,0.13779751788545658
46,213,22,base_spirit,modifier,2.0,0.5,0.0,0.0,0.0,0.0
46,213,212,base_spirit,bitters,2.0,1.0,0.0,0.002765035409749206,0.0,0.002765035409749206
46,119,121,acid,modifier,0.75,0.5,0.0,0.0,0.0,0.0
46,119,22,acid,modifier,0.75,0.5,0.0,0.10620192023179803,0.0,0.10620192023179803
46,119,212,acid,bitters,0.75,1.0,0.0,0.1143267631552018,0.0,0.1143267631552018
46,121,22,modifier,modifier,0.5,0.5,0.0,0.06968455021364728,0.0,0.06968455021364728
46,121,212,modifier,bitters,0.5,1.0,0.0,0.07859388972001824,0.0,0.07859388972001824
46,22,212,modifier,bitters,0.5,1.0,0.0,0.0,0.0,0.0
47,218,219,base_spirit,modifier,0.75,0.75,0.0,0.0,0.0,0.0
47,218,22,base_spirit,sweetener,0.75,0.75,0.0,0.0,0.0,0.0
47,218,3,base_spirit,acid,0.75,0.75,0.0,0.06055512754639897,0.0,0.06055512754639897
47,219,22,modifier,sweetener,0.75,0.75,0.0,0.0,0.0,0.0
47,219,3,modifier,acid,0.75,0.75,-0.5323001638228331,0.17434164902525695,0.0,0.17434164902525695
47,22,3,sweetener,acid,0.75,0.75,0.0,0.10620192023179803,0.0,0.10620192023179803
48,89,25,base_spirit,modifier,1.5,0.5,0.0,0.0,0.0,0.0
48,89,36,base_spirit,acid,1.5,0.75,0.0,0.08729833462074171,0.0,0.08729833462074171
48,89,225,base_spirit,sweetener,1.5,0.75,0.0,0.0,0.0,0.0
48,89,39,base_spirit,other,1.5,0.5,0.0,0.11432676315520185,0.0,0.11432676315520185
48,25,36,modifier,acid,0.5,0.75,0.0,0.16368092477478519,0.0,0.16368092477478519
48,25,225,modifier,sweetener,0.5,0.75,0.0,0.08297084310253527,0.0,0.08297084310253527
48,25,39,modifier,other,0.5,0.5,0.0,0.16188021535170066,0.0,0.16188021535170066
48,36,225,acid,sweetener,0.75,0.75,0.0,0.12229531531066429,0.0,0.12229531531066429
48,36,39,acid,other,0.75,0.5,0.0,0.10207793606049392,0.0,0.10207793606049392
48,225,39,sweetener,other,0.75,0.5,1.9643393044542976,0.0,0.0,0.0
49,89,228,base_spirit,modifier,1.5,0.75,0.0,0.0,0.0,0.0
49,89,219,base_spirit,modifier,1.5,0.75,0.0,0.0,0.0,0.0
49,89,230,base_spirit,bitters,1.5,2.0,0.0,0.06285901761795404,0.0,0.06285901761795404
49,89,231,base_spirit,bitters,1.5,1.0,0.0,0.11633319989322655,0.0,0.11633319989322655
49,228,219,modifier,modifier,0.75,0.75,0.42992889654929045,0.0,0.0,0.0
49,228,230,modifier,bitters,0.75,2.0,0.9137768196558183,0.004617543655166253,0.0,0.004617543655166253
49,228,231,modifier,bitters,0.75,1.0,0.0,0.016227766016837952,0.0,0.016227766016837952
49,219,230,modifier,bitters,0.75,2.0,1.055116462460946,0.0,0.0,0.0
49,219,231,modifier,bitters,0.75,1.0,0.0,0.05823642100341131,0.0,0.05823642100341131
49,230,231,bitters,bitters,2.0,1.0,0.0,0.0,0.0,0.0
50,106,100,base_spirit,bitters,40.0,2.0,0.0,0.14347115652166903,0.0,0.14347115652166903
50,106,234,base_spirit,dilution,40.0,,0.0,0.0,0.0,0.0
50,100,234,bitters,dilution,2.0,,-0.9195874980722037,0.0,0.0,0.0
101,106,119,base_spirit,acid,2.0,1.5,0.0,0.13204937989385734,0.0,0.13204937989385734
101,106,91,base_spirit,sweetener,2.0,0.25,0.0,0.0535533905932738,0.0,0.0535533905932738
101,106,472,base_spirit,dilution,2.0,,0.0,0.0,0.0,0.0
101,106,473,base_spirit,bitters,2.0,1.0,0.0,0.10414518843273807,0.0,0.10414518843273807
101,119,91,acid,sweetener,1.5,0.25,0.0,0.22121652570372968,0.0,0.22121652570372968
101,119,472,acid,dilution,1.5,,0.0,0.0,0.0,0.0
101,119,473,acid,bitters,1.5,1.0,0.0,0.13969686527576403,0.0,0.13969686527576403
101,91,472,sweetener,dilution,0.25,,0.0,0.0,0.0,0.0
101,91,473,sweetener,bitters,0.25,1.0,0.0,0.2016638981097471,0.6,0.801663898109747
101,472,473,dilution,bitters,,1.0,0.0,0.0,0.0,0.0
102,5,7,base_spirit,acid,1.5,0.5,0.0,0.05118845842842462,0.0,0.05118845842842462
102,5,22,base_spirit,sweetener,1.5,0.25,0.0,0.0,0.0,0.0
102,5,477,base_spirit,modifier,1.5,0.25,0.0,0.0,0.0,0.0
102,5,478,base_spirit,dilution,1.5,3.5,0.0,0.0,0.0,0.0
102,7,22,acid,sweetener,0.5,0.25,0.0,0.10620192023179803,0.0,0.10620192023179803
102,7,477,acid,modifier,0.5,0.25,0.0,0.1301162633521314,0.0,0.1301162633521314
102,7,478,acid,dilution,0.5,3.5,0.0,0.0,0.0,0.0
102,22,477,sweetener,modifier,0.25,0.25,0.0,0.0,0.0,0.0
102,22,478,sweetener,dilution,0.25,3.5,0.0,0.0,0.0,0.0
102,477,478,modifier,dilution,0.25,3.5,0.0,0.0,0.0,0.0
103,22,78,sweetener,modifier,0.75,0.25,0.0,0.0,0.0,0.0
103,22,481,sweetener,base_spirit,0.75,0.5,0.0,0.0,0.0,0.0
103,22,7,sweetener,acid,0.75,0.25,0.0,0.10620192023179803,0.0,0.10620192023179803
103,78,481,modifier,base_spirit,0.25,0.5,0.0,0.0,0.0,0.0
103,78,7,modifier,acid,0.25,0.25,0.0,0.07859388972001824,0.0,0.07859388972001824
103,481,7,base_spirit,acid,0.5,0.25,0.0,0.10000000000000003,0.0,0.10000000000000003
104,198,50,base_spirit,modifier,1.0,1.0,0.0,0.0,0.0,0.0
104,198,7,base_spirit,acid,1.0,0.75,0.0,0.05118845842842462,0.0,0.05118845842842462
104,198,91,base_spirit,sweetener,1.0,0.5,0.0,0.16368092477478519,0.0,0.16368092477478519
104,198,487,base_spirit,dilution,1.0,2.0,0.0,0.0,0.0,0.0
104,50,7,modifier,acid,1.0,0.75,0.0,0.14347115652166903,0.0,0.14347115652166903
104,50,91,modifier,sweetener,1.0,0.5,0.0,0.06285901761795404,0.0,0.06285901761795404
104,50,487,modifier,dilution,1.0,2.0,0.0,0.0,0.0,0.0
104,7,91,acid,sweetener,0.75,0.5,-1.4782558626484883,0.22121652570372968,0.0,0.22121652570372968
104,7,487,acid,dilution,0.75,2.0,-1.8088268298235495,0.0,0.0,0.0
104,91,487,sweetener,dilution,0.5,2.0,-1.2585626069535003,0.0,0.0,0.0
105,488,7,base_spirit,acid,1.5,0.5,0.0,0.10000000000000003,0.0,0.10000000000000003
105,488,490,base_spirit,modifier,1.5,2.0,0.0,0.0,0.0,0.0
105,488,491,base_spirit,dilution,1.5,2.0,0.0,0.0,0.0,0.0
105,488,492,base_spirit,sweetener,1.5,0.5,0.0,0.0,0.0,0.0
105,488,493,base_spirit,bitters,1.5,1.0,0.0,0.0,0.0,0.0
105,488,494,base_spirit,other,1.5,3.0,0.0,0.0,0.0,0.0
105,7,490,acid,modifier,0.5,2.0,0.0,0.0,0.0,0.0
105,7,491,acid,dilution,0.5,2.0,0.0,0.0,0.0,0.0
105,7,492,acid,sweetener,0.5,0.5,0.20473482192401904,0.12730005186526627,0.0,0.12730005186526627
105,7,493,acid,bitters,0.5,1.0,0.0,0.0488074922742725,0.0,0.0488074922742725
105,7,494,acid,other,0.5,3.0,-0.01498763580960305,0.08944404818493079,0.0,0.08944404818493079
105,490,491,modifier,dilution,2.0,2.0,0.0,0.0,0.0,0.0
105,490,492,modifier,sweetener,2.0,0.5,0.0,0.0,0.0,0.0
105,490,493,modifier,bitters,2.0,1.0,0.0,0.0415650255319866,0.0,0.0415650255319866
105,490,494,modifier,other,2.0,3.0,0.0,0.0,0.0,0.0
105,491,492,dilution,sweetener,2.0,0.5,0.0,0.0,0.0,0.0
105,491,493,dilution,bitters,2.0,1.0,0.0,0.0,0.0,0.0
105,491,494,dilution,other,2.0,3.0,0.0,0.0,0.0,0.0
105,492,493,sweetener,bitters,0.5,1.0,0.0,0.13969686527576397,0.0,0.13969686527576397
105,492,494,sweetener,other,0.5,3.0,5.213999545820618,0.0,0.0,0.0
105,493,494,bitters,other,1.0,3.0,0.0,0.016227766016837952,0.0,0.016227766016837952
106,5,496,base_spirit,dilution,1.5,2.0,0.0,0.0,0.0,0.0
106,5,497,base_spirit,garnish,1.5,,0.0,0.0,0.0,0.0
106,496,497,dilution,garnish,2.0,,0.0,0.0,0.0,0.0
107,498,119,base_spirit,acid,2.0,0.5,0.0,0.010912635102960533,0.0,0.010912635102960533
107,498,500,base_spirit,bitters,2.0,2.5,0.0,0.07193189340702333,0.0,0.07193189340702333
107,498,501,base_spirit,dilution,2.0,,0.0,0.0,0.0,0.0
107,119,500,acid,bitters,0.5,2.5,0.0,0.11028445416970573,0.0,0.11028445416970573
107,119,501,acid,dilution,0.5,,0.0,0.0,0.0,0.0
107,500,501,bitters,dilution,2.5,,0.0,0.0,0.0,0.0
108,502,503,modifier,base_spirit,1.0,4.0,0.0,0.0,0.0,0.0
109,502,505,modifier,base_spirit,1.0,4.0,0.0,0.0,0.0,0.0
110,506,507,base_spirit,sweetener,1.5,1.5,0.0,0.0,0.0,0.0
110,506,508,base_spirit,dilution,1.5,1.0,0.0,0.0,0.0,0.0
110,507,508,sweetener,dilution,1.5,1.0,0.0,0.0,0.0,0.0
111,509,510,base_spirit,modifier,1.0,1.0,0.0,0.0,0.0,0.0
111,509,511,base_spirit,modifier,1.0,1.0,0.0,0.0,0.0,0.0
111,509,512,base_spirit,bitters,1.0,2.0,0.0,0.06968455021364728,0.0,0.06968455021364728
111,509,487,base_spirit,dilution,1.0,3.0,0.0,0.0,0.0,0.0
111,510,511,modifier,modifier,1.0,1.0,0.0,0.0,0.0,0.0
111,510,512,modifier,bitters,1.0,2.0,0.0,0.024037034920392997,0.0,0.024037034920392997
111,510,487,modifier,dilution,1.0,3.0,0.0,0.0,0.0,0.0
111,511,512,modifier,bitters,1.0,2.0,0.0,0.0,0.0,0.0
111,511,487,modifier,dilution,1.0,3.0,0.0,0.0,0.0,0.0
111,512,487,bitters,dilution,2.0,3.0,0.0,0.0,0.0,0.0
112,37,515,modifier,base_spirit,1.0,4.0,0.0,0.0,0.0,0.0
113,89,517,base_spirit,dilution,1.5,1.0,0.0,0.0,0.0,0.0
113,89,3,base_spirit,acid,1.5,0.75,0.0,0.08729833462074171,0.0,0.08729833462074171
113,89,91,base_spirit,sweetener,1.5,0.75,0.0,0.1708148963941845,0.0,0.1708148963941845
113,89,520,base_spirit,modifier,1.5,0.25,0.0,0.0,0.0,0.0
113,89,521,base_spirit,garnish,1.5,3.0,0.0,0.05118845842842468,0.0,0.05118845842842468
113,89,522,base_spirit,garnish,1.5,8.0,0.0,0.018852107828483178,0.0,0.018852107828483178
113,89,523,base_spirit,garnish,1.5,1.0,0.0,0.013581462037113023,0.0,0.013581462037113023
113,517,3,dilution,acid,1.0,0.75,0.0,0.0,0.0,0.0
113,517,91,dilution,sweetener,1.0,0.75,0.0,0.0,0.0,0.0
113,517,520,dilution,modifier,1.0,0.25,0.0,0.0,0.0,0.0
113,517,521,dilution,garnish,1.0,3.0,0.0,0.0,0.0,0.0
113,517,522,dilution,garnish,1.0,8.0,0.0,0.0,0.0,0.0
113,517,523,dilution,garnish,1.0,1.0,0.0,0.0,0.0,0.0
113,3,91,acid,sweetener,0.75,0.75,-1.3449201542584421,0.22121652570372968,0.0,0.22121652570372968
113,3,520,acid,modifier,0.75,0.25,0.0,0.07416573867739418,0.0,0.07416573867739418
113,3,521,acid,garnish,0.75,3.0,0.0,0.036650164612069325,0.0,0.036650164612069325
113,3,522,acid,garnish,0.75,8.0,0.28395520944990604,0.045009872104432566,0.0,0.045009872104432566
113,3,523,acid,garnish,0.75,1.0,0.0,0.04399612400917158,0.0,0.04399612400917158
113,91,520,sweetener,modifier,0.75,0.25,0.0,0.14907311951024932,0.0,0.14907311951024932
113,91,521,sweetener,garnish,0.75,3.0,0.0,0.0,0.0,0.0
113,91,522,sweetener,garnish,0.75,8.0,0.4777401733231226,0.0410464312230384,0.0,0.0410464312230384
113,91,523,sweetener,garnish,0.75,1.0,0.0,0.06055512754639897,0.0,0.06055512754639897
113,520,521,modifier,garnish,0.25,3.0,0.0,0.06055512754639897,0.0,0.06055512754639897
113,520,522,modifier,garnish,0.25,8.0,0.0,0.04399612400917158,0.0,0.04399612400917158
113,520,523,modifier,garnish,0.25,1.0,0.0,0.024037034920392997,0.0,0.024037034920392997
113,521,522,garnish,garnish,3.0,8.0,0.0,0.0,0.0,0.0
113,521,523,garnish,garnish,3.0,1.0,0.0,0.0,0.0,0.0
113,522,523,garnish,garnish,8.0,1.0,0.0,0.0,0.0,0.0
114,159,3,base_spirit,acid,1.5,0.25,0.0,0.1281744192888376,0.0,0.1281744192888376
114,159,234,base_spirit,dilution,1.5,3.0,0.0,0.0,0.0,0.0
114,3,234,acid,dilution,0.25,3.0,-0.6665410327635097,0.0,0.0,0.0
115,527,18,base_spirit,modifier,1.0,1.0,0.0,0.0,0.0,0.0
115,527,529,base_spirit,sweetener,1.0,0.5,0.0,0.0,0.0,0.0
115,527,530,base_spirit,other,1.0,0.5,0.0,0.0,0.0,0.0
115,18,529,modifier,sweetener,1.0,0.5,0.0,0.0,0.0,0.0
115,18,530,modifier,other,1.0,0.5,0.0,0.0,0.0,0.0
115,529,530,sweetener,other,0.5,0.5,0.0,0.0,0.0,0.0
116,17,532,base_spirit,modifier,1.5,1.0,0.0,0.0,0.0,0.0
116,17,533,base_spirit,bitters,1.5,0.25,0.0,0.10000000000000003,0.0,0.10000000000000003
116,17,534,base_spirit,sweetener,1.5,0.25,0.0,0.0,0.0,0.0
116,17,535,base_spirit,garnish,1.5,,0.0,0.16188021535170066,0.0,0.16188021535170066
116,532,533,modifier,bitters,1.0,0.25,0.0,0.10000000000000003,0.0,0.10000000000000003
116,532,534,modifier,sweetener,1.0,0.25,0.0,0.0,0.0,0.0
116,532,535,modifier,garnish,1.0,,0.0,0.16188021535170066,0.0,0.16188021535170066
116,533,534,bitters,sweetener,0.25,0.25,0.0,0.16368092477478519,0.0,0.16368092477478519
116,533,535,bitters,garnish,0.25,,0.0,0.041565025531986655,0.0,0.041565025531986655
116,534,535,sweetener,garnish,0.25,,0.0,0.25827114081480756,0.0,0.25827114081480756
117,536,537,base_spirit,modifier,1.5,0.25,0.0,0.0,0.0,0.0
117,536,538,base_spirit,modifier,1.5,0.5,0.0,0.0,0.0,0.0
117,536,539,base_spirit,modifier,1.5,0.75,0.0,0.0,0.0,0.0
117,536,540,base_spirit,dilution,1.5,2.0,0.0,0.0,0.0,0.0
117,536,91,base_spirit,sweetener,1.5,0.5,0.0,0.10824829046386303,0.0,0.10824829046386303
117,536,3,base_spirit,acid,1.5,0.5,0.0,0.04399612400917158,0.0,0.04399612400917158
117,537,538,modifier,modifier,0.25,0.5,0.0,0.0,0.0,0.0
117,537,539,modifier,modifier,0.25,0.75,0.0,0.0,0.0,0.0
117,537,540,modifier,dilution,0.25,2.0,0.0,0.0,0.0,0.0
117,537,91,modifier,sweetener,0.25,0.5,0.0,0.08514066694304478,0.0,0.08514066694304478
117,537,3,modifier,acid,0.25,0.5,0.0,0.0,0.0,0.0
117,538,539,modifier,modifier,0.5,0.75,0.0,0.0,0.0,0.0
117,538,540,modifier,dilution,0.5,2.0,0.0,0.0,0.0,0.0
117,538,91,modifier,sweetener,0.5,0.5,0.0,0.12426406871192858,0.0,0.12426406871192858
117,538,3,modifier,acid,0.5,0.5,0.0,0.0,0.0,0.0
117,539,540,modifier,dilution,0.75,2.0,0.0,0.0,0.0,0.0
117,539,91,modifier,sweetener,0.75,0.5,0.0,0.13397388554305123,0.0,0.13397388554305123
117,539,3,modifier,acid,0.75,0.5,0.0,0.07859388972001824,0.0,0.07859388972001824
117,540,91,dilution,sweetener,2.0,0.5,1.042681117904753,0.0,0.0,0.0
117,540,3,dilution,acid,2.0,0.5,0.848896154070352,0.0,0.0,0.0
117,91,3,sweetener,acid,0.5,0.5,-1.3449201542584421,0.22121652570372968,0.0,0.22121652570372968
118,491,544,dilution,base_spirit,2.0,2.0,0.0,0.0,0.0,0.0
118,491,50,dilution,modifier,2.0,1.0,0.0,0.0,0.0,0.0
118,491,546,dilution,sweetener,2.0,1.0,0.0,0.0,0.0,0.0
118,544,50,base_spirit,modifier,2.0,1.0,0.0,0.0,0.0,0.0
118,544,546,base_spirit,sweetener,2.0,1.0,0.0,0.0,0.0,0.0
118,50,546,modifier,sweetener,1.0,1.0,0.0,0.0,0.0,0.0
119,547,548,sweetener,bitters,1.0,,0.0,0.2492419017761361,0.0,0.2492419017761361
119,547,106,sweetener,base_spirit,1.0,0.75,0.0,0.024037034920392997,0.0,0.024037034920392997
119,547,550,sweetener,dilution,1.0,,0.0,0.0,0.0,0.0
119,548,106,bitters,base_spirit,,0.75,0.0,0.15460605656619525,0.0,0.15460605656619525
119,548,550,bitters,dilution,,,0.0,0.0,0.0,0.0
119,106,550,base_spirit,dilution,0.75,,0.0,0.0,0.0,0.0
120,551,552,base_spirit,modifier,2.0,2.0,0.0,0.0,0.0,0.0
120,551,553,base_spirit,modifier,2.0,3.0,0.0,0.0,0.0,0.0
120,551,3,base_spirit,acid,2.0,2.0,0.0,0.10824829046386303,0.0,0.10824829046386303
120,551,555,base_spirit,modifier,2.0,1.0,0.0,0.0,0.0,0.0
120,551,91,base_spirit,sweetener,2.0,2.0,0.0,0.013581462037112968,0.0,0.013581462037112968
120,552,553,modifier,modifier,2.0,3.0,0.0,0.0,0.0,0.0
120,552,3,modifier,acid,2.0,2.0,0.0,0.13204937989385734,0.0,0.13204937989385734
120,552,555,modifier,modifier,2.0,1.0,0.0,0.0,0.0,0.0
120,552,91,modifier,sweetener,2.0,2.0,0.0,0.0535533905932738,0.0,0.0535533905932738
120,553,3,modifier,acid,3.0,2.0,0.0,0.021455025366431846,0.0,0.021455025366431846
120,553,555,modifier,modifier,3.0,1.0,0.0,0.0,0.0,0.0
120,553,91,modifier,sweetener,3.0,2.0,0.0,0.14907311951024943,0.0,0.14907311951024943
120,3,555,acid,modifier,2.0,1.0,0.0,0.15460605656619525,0.0,0.15460605656619525
120,3,91,acid,sweetener,2.0,2.0,-1.3449201542584421,0.22121652570372968,0.0,0.22121652570372968
120,555,91,modifier,sweetener,1.0,2.0,0.0,0.02914029430219167,0.0,0.02914029430219167
121,62,558,bitters,base_spirit,1.5,0.75,0.0,0.03911649915626342,0.0,0.03911649915626342
121,62,559,bitters,sweetener,1.5,0.75,0.0,0.147213595499958,0.0,0.147213595499958
121,62,560,bitters,acid,1.5,2.0,0.0,0.184767985741633,0.0,0.184767985741633
